"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-09","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.4","","","","1"
"2024-10","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.5","","","","1"
"2024-11","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.4","","","","1"
"2024-12","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280174","41.5.1.1","5.0","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","3.9","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.2","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.6","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.8","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.0","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.7","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.8","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.6","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.7","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.4","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.9","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.2","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.4","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.1","","","","1"
"2024-03","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.3","","","","1"
"2024-04","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.4","","","","1"
"2024-05","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.6","","","","1"
"2024-06","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.2","","","","1"
"2024-07","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.2","","","","1"
"2024-08","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.4","","","","1"
"2024-09","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.7","","","","1"
"2024-10","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","5.3","","","","1"
"2024-11","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.8","","","","1"
"2024-12","Saskatoon, Saskatchewan","2021S0503725","Unemployment rate","Estimate","Unadjusted","Percent","239","units","0","v1643280175","41.5.1.2","4.3","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","69.7","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","69.9","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","70.5","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","70.6","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.1","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.4","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.6","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.8","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.7","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.9","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.9","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.8","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.7","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.7","","","","1"
"2024-03","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.4","","","","1"
"2024-04","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","70.9","","","","1"
"2024-05","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","70.6","","","","1"
"2024-06","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","70.8","","","","1"
"2024-07","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.4","","","","1"
"2024-08","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.8","","","","1"
"2024-09","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","72.0","","","","1"
"2024-10","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","72.0","","","","1"
"2024-11","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.9","","","","1"
"2024-12","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280182","41.6.1.1","71.8","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","68.7","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","68.8","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","69.4","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","69.3","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","70.5","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","71.9","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","73.0","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","73.6","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","72.7","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","72.5","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","71.5","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","71.0","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","70.6","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","70.5","","","","1"
"2024-03","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","70.4","","","","1"
"2024-04","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","69.8","","","","1"
"2024-05","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","70.2","","","","1"
"2024-06","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","71.4","","","","1"
"2024-07","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","73.2","","","","1"
"2024-08","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","73.9","","","","1"
"2024-09","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","73.6","","","","1"
"2024-10","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","72.9","","","","1"
"2024-11","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","71.7","","","","1"
"2024-12","Saskatoon, Saskatchewan","2021S0503725","Participation rate","Estimate","Unadjusted","Percent","239","units","0","v1643280183","41.6.1.2","71.3","","","","1"
"2023-01","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","66.9","","","","1"
"2023-02","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","66.9","","","","1"
"2023-03","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.4","","","","1"
"2023-04","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.4","","","","1"
"2023-05","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.7","","","","1"
"2023-06","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","68.0","","","","1"
"2023-07","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","68.1","","","","1"
"2023-08","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.9","","","","1"
"2023-09","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.8","","","","1"
"2023-10","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","68.0","","","","1"
"2023-11","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","68.2","","","","1"
"2023-12","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.9","","","","1"
"2024-01","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.8","","","","1"
"2024-02","Saskatoon, Saskatchewan","2021S0503725","Employment rate","Estimate","Seasonally adjusted","Percent","239","units","0","v1643280190","41.7.1.1","67.9","","","","1"
